chr2	2460000	2480000	8359,14366,9624,7446
chr2	2480000	2500000	46095,58641,35012,38222
chr2	2500000	2520000	23558,22589,9677,21689
chr2	2520000	2540000	5307,9542,845,3901
chr2	2540000	2560000	35,37,25,13
chr2	2560000	2580000	224,109,208,589
chr2	2580000	2600000	10,9,14,20
chr2	2600000	2620000	3,4,2,0
chr2	2620000	2640000	3,2,27,11
chr2	2640000	2660000	4,2,1,6
chr2	2660000	2680000	5,2,4,11
chr2	2680000	2700000	5,3,11,8
chr2	2700000	2720000	11,21,13,12
chr2	2720000	2740000	10300,3287,6808,4995
chr2	2740000	2760000	1885,1394,2066,863
chr2	2760000	2780000	3974,4478,3385,3341
chr2	2780000	2800000	12856,12786,16128,25677
chr2	2800000	2820000	4373,757,1806,274
chr2	2820000	2840000	50364,80243,40537,77217
chr2	2840000	2860000	13808,31444,13565,22164
chr2	2860000	2880000	12802,14919,5207,14197
chr2	2880000	2900000	50013,65191,81962,100934
chr2	2900000	2920000	30686,51426,53346,90854
chr2	2920000	2940000	10223,20420,55775,47649
chr2	2940000	2960000	22273,24940,23331,24357
chr2	2960000	2980000	34650,27675,10408,21358
chr2	2980000	3000000	9003,7108,7697,11864
chr2	3000000	3020000	28512,21139,27411,34241
chr2	3020000	3040000	7316,3333,13628,3592
chr2	3040000	3060000	9812,3322,10866,2714
chr2	3060000	3080000	2727,512,1270,249
chr2	3080000	3100000	13301,2731,10288,3053
chr2	3100000	3120000	8883,8073,6027,3865
chr2	3120000	3140000	7358,3265,2981,1684
chr2	3140000	3160000	5062,2513,3008,2198
chr2	3160000	3180000	3729,7016,4080,7147
chr2	3180000	3200000	9889,7339,13302,9397
chr2	3200000	3220000	14022,6245,11714,8808
chr2	3220000	3240000	17065,11718,12510,11491
chr2	3240000	3260000	5168,10160,9306,8374
chr2	3260000	3280000	6006,5787,4532,8229
chr2	3280000	3300000	11287,14828,15695,28697
chr2	3300000	3320000	16868,10099,7965,4788
chr2	3320000	3340000	6105,8178,5831,11830
chr2	3340000	3360000	12092,3582,16097,4256
chr2	3360000	3380000	16431,7006,46656,10620
chr2	3380000	3400000	16874,17290,9665,12762
chr2	3400000	3420000	35379,15869,21013,24551
chr2	3420000	3440000	2714,2465,2626,2499
chr2	3440000	3460000	5555,23080,7988,24166
chr2	3460000	3480000	8863,3608,8106,2451
chr2	3480000	3500000	10908,23073,12513,14442
chr2	3500000	3520000	11955,4361,11895,5910
chr2	3520000	3540000	8642,6680,9845,9737
chr2	3540000	3560000	26465,13107,6873,9689
chr2	3560000	3580000	11300,10409,48201,33523
chr2	3580000	3600000	27764,38907,27740,55471
chr2	3600000	3620000	1907,2665,969,3948
chr2	3620000	3640000	1776,631,659,392
chr2	3640000	3660000	10563,14732,9283,26852
chr2	3660000	3680000	6745,7626,6374,18860
chr2	3680000	3700000	3230,2979,2325,2738
chr2	3700000	3720000	8598,9642,7297,8983
chr2	3720000	3740000	1642,4223,1605,3079
chr2	3740000	3760000	11354,23773,3837,6313
chr2	3760000	3780000	5478,13889,12688,18164
chr2	3780000	3800000	31927,46320,30844,51868
chr2	3800000	3820000	3167,3123,1819,1030
chr2	3820000	3840000	10797,15008,6202,14457
chr2	3840000	3860000	7314,7525,7243,9958
chr2	3860000	3880000	8329,7519,11364,9436
chr2	3880000	3900000	7781,8256,5317,4073
chr2	3900000	3920000	14274,9666,16774,12096
chr2	3920000	3940000	130323,338254,188258,318259
chr2	3940000	3960000	18839,24635,14510,33606
chr2	3960000	3980000	3102,1428,1215,1569
chr2	3980000	4000000	7891,11904,9942,15777
chr2	4000000	4020000	16104,16714,10607,13507
chr2	4020000	4040000	14209,23219,8571,11625
chr2	4040000	4060000	26191,19059,11834,18780
chr2	4060000	4080000	23381,18206,8029,21877
chr2	4080000	4100000	5305,8340,1671,8499
chr2	4100000	4120000	8115,4819,3007,4107
chr2	4120000	4140000	13036,16340,10527,18875
chr2	4140000	4160000	5086,6732,2463,2602
chr2	4160000	4180000	1209,1660,2103,2830
chr2	4180000	4200000	13112,23768,17109,24318
chr2	4200000	4220000	17506,28394,32398,33887
chr2	4220000	4240000	38123,100257,55270,26206
chr2	4240000	4260000	10584,11993,10506,16508
chr2	4260000	4280000	66970,109292,53289,83659
chr2	4280000	4300000	22258,31403,10803,17650
chr2	4300000	4320000	30729,35163,25747,32372
chr2	4320000	4340000	4218,2734,2535,1275
chr2	4340000	4360000	2373,967,369,353
chr2	4360000	4380000	9593,23671,7183,13063
chr2	4380000	4400000	5506,18272,7599,13025
chr2	4400000	4420000	64598,76950,60387,65504
chr2	4420000	4440000	20859,14607,18323,13570
chr2	4440000	4460000	5821,2099,13648,4281
chr2	4460000	4480000	6633,3728,10289,6094
